channel,sku,shipment_id,quantity_sold,quantity_returned,gross_sale,taxes,net_sales,created_at
wholesale,SKU-05452,SHP-0006954,1,0,450,0,450,2025-10-14 03:17:24.000000 UTC
wholesale,SKU-06666,SHP-0027539,1,1,450,0,450,2024-10-26 03:25:46.000000 UTC
wholesale,SKU-05467,SHP-0005499,3,0,450,0,450,2026-04-30 05:57:09.000000 UTC
wholesale,SKU-05840,SHP-0027151,1,0,450,0,450,2024-06-04 15:59:19.000000 UTC
wholesale,SKU-06666,SHP-0012195,1,0,450,0,450,2025-03-28 14:05:54.000000 UTC
wholesale,SKU-06666,SHP-0012819,1,0,450,0,450,2025-04-20 16:01:32.000000 UTC
wholesale,SKU-08411,SHP-0009577,1,0,450,0,450,2025-03-16 04:03:20.000000 UTC
wholesale,SKU-05840,SHP-0010387,1,0,450,0,450,2024-07-28 11:31:44.000000 UTC
wholesale,SKU-03564,SHP-0017828,1,0,450,0,450,2025-04-22 03:55:45.000000 UTC
wholesale,SKU-07252,SHP-0002345,1,0,450,0,450,2025-08-28 06:31:48.000000 UTC
wholesale,SKU-05452,SHP-0000377,1,0,450,0,450,2025-05-06 08:13:20.000000 UTC
wholesale,SKU-05840,SHP-0025394,1,0,450,0,450,2024-07-27 10:45:15.000000 UTC
wholesale,SKU-05840,SHP-0027807,1,0,450,0,450,2024-06-10 08:51:11.000000 UTC
wholesale,SKU-08411,SHP-0011178,1,0,450,0,450,2025-06-14 10:53:10.000000 UTC
wholesale,SKU-07072,SHP-0013626,3,0,450,0,450,2025-06-14 02:53:33.000000 UTC
wholesale,SKU-05840,SHP-0028906,1,0,450,0,450,2025-08-26 13:54:03.000000 UTC
wholesale,SKU-07072,SHP-0027662,3,0,450,0,450,2026-02-03 06:12:44.000000 UTC
wholesale,SKU-02918,SHP-0000065,1,0,450,0,450,2025-12-08 17:56:18.000000 UTC
wholesale,SKU-02918,SHP-0003327,1,0,450,0,450,2024-06-15 12:10:05.000000 UTC
wholesale,SKU-04653,SHP-0015825,3,2,450,0,450,2025-12-05 20:02:18.000000 UTC
wholesale,SKU-05452,SHP-0007404,1,0,450,0,450,2024-10-21 11:04:15.000000 UTC
wholesale,SKU-05452,SHP-0003849,1,0,450,0,450,2025-01-19 03:18:59.000000 UTC
wholesale,SKU-05452,SHP-0023520,1,0,450,0,450,2025-07-26 16:44:27.000000 UTC
wholesale,SKU-03146,SHP-0020761,1,0,450,0,450,2025-10-25 08:24:25.000000 UTC
wholesale,SKU-08411,SHP-0023048,1,0,450,0,450,2025-10-25 19:52:05.000000 UTC
wholesale,SKU-05840,SHP-0011878,1,0,450,0,450,2025-02-11 15:26:10.000000 UTC
wholesale,SKU-02918,SHP-0006363,1,0,450,0,450,2025-10-27 15:18:56.000000 UTC
wholesale,SKU-05452,SHP-0003146,1,0,450,0,450,2026-04-11 05:37:29.000000 UTC
wholesale,SKU-07252,SHP-0008648,1,1,450,0,450,2024-07-23 14:24:31.000000 UTC
wholesale,SKU-09085,SHP-0013396,1,0,450,0,450,2025-12-07 05:34:27.000000 UTC
wholesale,SKU-08411,SHP-0007142,1,0,450,0,450,2025-05-07 11:24:47.000000 UTC
wholesale,SKU-05840,SHP-0017180,1,0,450,0,450,2026-02-13 03:40:04.000000 UTC
wholesale,SKU-05452,SHP-0011773,1,0,450,0,450,2024-06-28 10:58:29.000000 UTC
wholesale,SKU-04914,SHP-0005449,3,0,450,0,450,2025-06-27 02:36:47.000000 UTC
wholesale,SKU-05467,SHP-0000660,3,0,450,0,450,2026-04-24 23:45:43.000000 UTC
wholesale,SKU-05840,SHP-0025691,1,0,450,0,450,2026-04-25 19:16:55.000000 UTC
wholesale,SKU-06666,SHP-0008520,1,0,450,0,450,2024-12-08 03:44:30.000000 UTC
wholesale,SKU-09085,SHP-0025971,1,0,450,0,450,2026-02-08 03:38:08.000000 UTC
wholesale,SKU-05840,SHP-0028067,1,0,450,0,450,2025-06-01 07:31:38.000000 UTC
wholesale,SKU-05452,SHP-0016333,1,0,450,0,450,2024-12-06 07:48:20.000000 UTC
wholesale,SKU-05840,SHP-0026780,1,1,450,0,450,2025-02-24 01:22:35.000000 UTC
wholesale,SKU-92395,SHP-0009867,1,1,450,0,450,2025-01-09 02:15:32.000000 UTC
wholesale,SKU-03564,SHP-0002489,1,0,450,0,450,2025-07-23 01:55:48.000000 UTC
wholesale,SKU-03146,SHP-0022670,1,0,450,0,450,2025-07-23 11:38:15.000000 UTC
wholesale,SKU-02918,SHP-0020112,1,0,450,0,450,2025-07-23 21:42:27.000000 UTC
wholesale,SKU-07252,SHP-0028809,1,0,450,0,450,2025-05-08 06:05:49.000000 UTC
wholesale,SKU-03564,SHP-0007689,1,0,450,0,450,2026-04-23 05:11:33.000000 UTC
wholesale,SKU-07252,SHP-0003689,1,0,450,0,450,2025-06-04 17:43:39.000000 UTC
wholesale,SKU-05840,SHP-0021875,1,0,450,0,450,2025-06-04 23:01:02.000000 UTC
wholesale,SKU-03564,SHP-0018352,1,0,450,0,450,2026-03-01 02:33:35.000000 UTC
wholesale,SKU-09085,SHP-0018870,1,0,450,0,450,2026-03-29 00:14:28.000000 UTC
wholesale,SKU-05452,SHP-0007386,1,0,450,0,450,2025-12-27 18:43:00.000000 UTC
wholesale,SKU-09085,SHP-0007456,1,0,450,0,450,2025-02-15 02:34:11.000000 UTC
wholesale,SKU-05452,SHP-0009583,1,0,450,0,450,2024-11-09 08:43:16.000000 UTC
wholesale,SKU-08411,SHP-0011967,1,0,450,0,450,2025-01-01 02:47:11.000000 UTC
wholesale,SKU-08404,SHP-0013809,3,3,450,0,450,2024-12-04 08:39:37.000000 UTC
wholesale,SKU-04105,SHP-0007377,3,0,450,0,450,2025-03-31 17:41:10.000000 UTC
wholesale,SKU-06666,SHP-0029612,1,0,450,0,450,2025-01-18 11:35:19.000000 UTC
wholesale,SKU-07252,SHP-0016030,1,0,450,0,450,2025-06-18 06:57:12.000000 UTC
wholesale,SKU-08411,SHP-0014236,1,0,450,0,450,2024-12-16 00:21:52.000000 UTC
wholesale,SKU-06666,SHP-0019298,1,0,450,0,450,2024-12-16 13:02:24.000000 UTC
wholesale,SKU-08411,SHP-0007449,1,0,450,0,450,2024-06-12 18:45:28.000000 UTC
wholesale,SKU-09085,SHP-0011506,1,0,450,0,450,2024-09-04 03:15:30.000000 UTC
wholesale,SKU-06666,SHP-0027567,1,0,450,0,450,2025-07-13 11:55:30.000000 UTC
wholesale,SKU-05951,SHP-0025800,3,2,450,0,450,2025-07-13 14:25:47.000000 UTC
wholesale,SKU-05452,SHP-0029412,1,0,450,0,450,2026-03-13 00:14:51.000000 UTC
wholesale,SKU-02918,SHP-0006671,1,0,450,0,450,2026-03-13 13:52:11.000000 UTC
wholesale,SKU-05951,SHP-0019650,3,0,450,0,450,2024-10-31 02:49:18.000000 UTC
wholesale,SKU-04921,SHP-0014929,3,0,450,0,450,2024-10-31 03:28:29.000000 UTC
wholesale,SKU-09085,SHP-0007722,1,0,450,0,450,2024-06-13 16:16:10.000000 UTC
wholesale,SKU-01387,SHP-0012500,3,0,450,0,450,2025-02-28 16:02:06.000000 UTC
wholesale,SKU-04903,SHP-0002362,3,0,450,0,450,2026-04-10 23:03:40.000000 UTC
wholesale,SKU-03146,SHP-0019805,1,0,450,0,450,2025-01-04 15:08:13.000000 UTC
wholesale,SKU-08411,SHP-0004630,1,0,450,0,450,2025-06-19 16:16:49.000000 UTC
wholesale,SKU-04105,SHP-0027522,3,0,450,0,450,2025-02-25 14:54:07.000000 UTC
wholesale,SKU-06594,SHP-0028191,3,0,450,0,450,2024-12-17 17:13:58.000000 UTC
wholesale,SKU-03564,SHP-0027632,1,0,450,0,450,2026-03-16 23:26:16.000000 UTC
wholesale,SKU-05840,SHP-0003220,1,0,450,0,450,2025-01-22 08:34:14.000000 UTC
wholesale,SKU-05840,SHP-0008524,1,0,450,0,450,2026-03-14 13:29:59.000000 UTC
wholesale,SKU-02722,SHP-0027577,3,0,450,0,450,2025-10-21 18:05:48.000000 UTC
wholesale,SKU-05452,SHP-0000942,1,0,450,0,450,2025-12-09 17:14:39.000000 UTC
wholesale,SKU-02918,SHP-0013088,1,0,450,0,450,2024-11-04 22:31:33.000000 UTC
wholesale,SKU-03564,SHP-0019701,1,0,450,0,450,2024-11-04 23:10:39.000000 UTC
wholesale,SKU-07072,SHP-0010097,3,0,450,0,450,2024-11-04 20:42:49.000000 UTC
wholesale,SKU-03930,SHP-0010912,3,0,450,0,450,2024-12-27 11:09:48.000000 UTC
wholesale,SKU-05452,SHP-0008736,1,0,450,0,450,2025-09-04 10:13:56.000000 UTC
wholesale,SKU-06761,SHP-0009600,3,0,450,0,450,2025-02-16 05:36:44.000000 UTC
wholesale,SKU-03146,SHP-0006446,1,0,450,0,450,2024-09-17 21:13:33.000000 UTC
wholesale,SKU-04105,SHP-0023599,3,0,450,0,450,2026-01-23 03:02:36.000000 UTC
wholesale,SKU-02918,SHP-0019230,1,0,450,0,450,2024-12-11 04:31:29.000000 UTC
wholesale,SKU-07252,SHP-0018277,1,0,450,0,450,2026-05-27 14:45:14.000000 UTC
wholesale,SKU-05452,SHP-0008006,1,0,450,0,450,2026-05-27 22:31:20.000000 UTC
wholesale,SKU-03564,SHP-0011128,1,0,450,0,450,2024-12-05 07:52:27.000000 UTC
wholesale,SKU-03564,SHP-0021203,1,0,450,0,450,2025-05-13 23:26:32.000000 UTC
wholesale,SKU-08411,SHP-0006762,1,0,450,0,450,2024-06-20 21:26:34.000000 UTC
wholesale,SKU-08411,SHP-0007110,1,0,450,0,450,2026-03-27 21:18:17.000000 UTC
wholesale,SKU-07252,SHP-0018725,1,0,450,0,450,2026-03-27 22:06:36.000000 UTC
wholesale,SKU-07252,SHP-0003951,1,0,450,0,450,2026-03-28 23:09:29.000000 UTC
wholesale,SKU-05452,SHP-0025116,1,0,450,0,450,2025-11-18 07:36:15.000000 UTC
wholesale,SKU-03564,SHP-0005502,1,0,450,0,450,2025-11-18 14:30:23.000000 UTC
wholesale,SKU-05840,SHP-0004650,1,0,450,0,450,2025-11-18 16:26:24.000000 UTC
wholesale,SKU-06998,SHP-0003773,3,0,450,0,450,2025-11-18 08:36:21.000000 UTC
wholesale,SKU-04105,SHP-0016586,3,0,450,0,450,2025-06-10 12:02:21.000000 UTC
wholesale,SKU-05452,SHP-0022171,1,0,450,0,450,2025-01-08 05:40:31.000000 UTC
wholesale,SKU-09085,SHP-0012635,1,0,450,0,450,2025-01-08 09:24:10.000000 UTC
wholesale,SKU-04921,SHP-0003455,3,1,450,0,450,2025-01-08 04:36:51.000000 UTC
wholesale,SKU-04105,SHP-0005386,3,0,450,0,450,2025-04-19 07:41:34.000000 UTC
wholesale,SKU-06666,SHP-0017844,1,0,450,0,450,2025-04-19 09:41:08.000000 UTC
wholesale,SKU-02918,SHP-0017044,1,0,450,0,450,2025-04-19 11:10:13.000000 UTC
wholesale,SKU-08411,SHP-0022738,1,0,450,0,450,2025-10-20 10:15:09.000000 UTC
wholesale,SKU-03146,SHP-0005712,1,0,450,0,450,2025-02-01 20:23:13.000000 UTC
wholesale,SKU-03146,SHP-0019748,1,0,450,0,450,2024-12-26 08:26:54.000000 UTC
wholesale,SKU-08411,SHP-0020714,1,0,450,0,450,2024-12-14 00:17:43.000000 UTC
wholesale,SKU-09085,SHP-0019704,1,0,450,0,450,2026-05-14 18:13:15.000000 UTC
wholesale,SKU-06666,SHP-0004126,1,0,450,0,450,2025-06-20 13:41:48.000000 UTC
wholesale,SKU-03564,SHP-0028241,1,0,450,0,450,2025-06-20 22:49:05.000000 UTC
wholesale,SKU-04105,SHP-0002374,3,0,450,0,450,2024-12-28 07:38:14.000000 UTC
wholesale,SKU-09085,SHP-0011482,1,0,450,0,450,2026-03-09 01:58:47.000000 UTC
wholesale,SKU-09085,SHP-0021978,1,0,450,0,450,2025-11-07 04:53:58.000000 UTC
wholesale,SKU-03564,SHP-0001901,1,0,450,0,450,2024-12-29 08:59:12.000000 UTC
wholesale,SKU-07436,SHP-0008205,3,0,450,0,450,2024-12-29 08:47:46.000000 UTC
wholesale,SKU-06666,SHP-0002593,1,0,450,0,450,2025-04-05 22:47:05.000000 UTC
wholesale,SKU-05452,SHP-0024937,1,0,450,0,450,2026-04-16 12:21:16.000000 UTC
wholesale,SKU-05452,SHP-0000807,1,0,450,0,450,2024-11-08 03:26:56.000000 UTC
wholesale,SKU-04105,SHP-0004584,3,0,450,0,450,2024-11-03 20:45:59.000000 UTC
wholesale,SKU-03146,SHP-0025575,1,0,450,0,450,2025-09-09 04:22:25.000000 UTC
wholesale,SKU-03146,SHP-0024833,1,0,450,0,450,2025-09-09 22:54:21.000000 UTC
wholesale,SKU-07282,SHP-0005314,3,0,450,0,450,2024-10-09 23:33:24.000000 UTC
wholesale,SKU-07252,SHP-0004877,1,0,450,0,450,2024-11-29 08:08:39.000000 UTC
wholesale,SKU-05995,SHP-0016914,3,0,450,0,450,2026-02-06 05:21:12.000000 UTC
wholesale,SKU-03564,SHP-0029104,1,0,450,0,450,2025-11-03 12:27:01.000000 UTC
wholesale,SKU-03146,SHP-0009606,1,0,450,0,450,2025-06-11 11:02:23.000000 UTC
wholesale,SKU-05840,SHP-0010278,1,0,450,0,450,2025-06-11 18:04:03.000000 UTC
wholesale,SKU-07252,SHP-0015525,1,0,450,0,450,2024-09-02 20:50:31.000000 UTC
wholesale,SKU-05840,SHP-0017240,1,1,450,0,450,2024-11-15 00:39:37.000000 UTC
wholesale,SKU-05840,SHP-0028765,1,0,450,0,450,2025-09-17 06:00:00.000000 UTC
wholesale,SKU-03146,SHP-9647708,1,0,450,0,450,2025-09-17 19:58:53.000000 UTC
wholesale,SKU-02918,SHP-0016631,1,0,450,0,450,2025-05-29 11:02:06.000000 UTC
wholesale,SKU-05452,SHP-0018415,1,0,450,0,450,2025-05-29 20:15:38.000000 UTC
wholesale,SKU-02447,SHP-0025154,3,0,450,0,450,2024-09-27 08:15:59.000000 UTC
wholesale,SKU-09085,SHP-0011221,1,0,450,0,450,2025-12-28 13:38:10.000000 UTC
wholesale,SKU-06666,SHP-0016032,1,0,450,0,450,2025-12-28 22:18:34.000000 UTC
wholesale,SKU-03710,SHP-0012278,3,0,450,0,450,2025-06-21 16:20:14.000000 UTC
wholesale,SKU-07252,SHP-0001086,1,0,450,0,450,2026-01-03 04:06:39.000000 UTC
wholesale,SKU-09085,SHP-0023114,1,0,450,0,450,2024-06-22 21:27:43.000000 UTC
wholesale,SKU-08411,SHP-0017496,1,0,450,0,450,2026-04-28 04:24:09.000000 UTC
wholesale,SKU-05840,SHP-0024143,1,0,450,0,450,2026-04-28 21:05:32.000000 UTC
wholesale,SKU-06666,SHP-0010891,1,0,450,0,450,2024-10-08 22:06:59.000000 UTC
wholesale,SKU-05452,SHP-0010811,1,0,450,0,450,2026-03-07 05:38:56.000000 UTC
wholesale,SKU-07483,SHP-0019648,3,0,450,0,450,2026-05-11 10:10:35.000000 UTC
wholesale,SKU-03146,SHP-0026512,1,0,450,0,450,2024-11-18 15:12:09.000000 UTC
wholesale,SKU-03564,SHP-0011997,1,0,450,0,450,2026-04-01 01:05:06.000000 UTC
wholesale,SKU-06666,SHP-0005562,1,0,450,0,450,2026-02-26 11:10:16.000000 UTC
wholesale,SKU-07252,SHP-0012851,1,0,450,0,450,2026-05-23 11:10:32.000000 UTC
wholesale,SKU-06666,SHP-0022178,1,0,450,0,450,2026-01-21 12:41:34.000000 UTC
wholesale,SKU-03564,SHP-0004219,1,0,450,0,450,2026-04-29 15:16:16.000000 UTC
wholesale,SKU-09085,SHP-0000032,1,0,450,0,450,2025-09-07 12:29:34.000000 UTC
wholesale,SKU-07252,SHP-0017079,1,0,450,0,450,2025-11-09 00:59:25.000000 UTC
wholesale,SKU-02918,SHP-0007384,1,0,450,0,450,2025-11-09 11:51:32.000000 UTC
wholesale,SKU-06962,SHP-0020713,3,0,450,0,450,2025-05-19 21:31:37.000000 UTC
wholesale,SKU-07252,SHP-0024765,1,0,450,0,450,2025-12-04 06:25:39.000000 UTC
wholesale,SKU-03564,SHP-0011222,1,0,450,0,450,2025-03-05 20:33:52.000000 UTC
wholesale,SKU-05989,SHP-0014839,3,0,450,0,450,2026-01-31 03:33:18.000000 UTC
wholesale,SKU-02918,SHP-0014212,1,0,450,0,450,2024-06-23 00:37:49.000000 UTC
wholesale,SKU-05840,SHP-0004993,1,0,450,0,450,2025-12-29 03:20:59.000000 UTC
wholesale,SKU-03930,SHP-0004459,3,0,450,0,450,2025-07-31 21:52:57.000000 UTC
wholesale,SKU-04105,SHP-0010510,3,0,450,0,450,2025-09-08 14:52:12.000000 UTC
wholesale,SKU-09085,SHP-0005948,1,0,450,0,450,2025-09-08 16:37:08.000000 UTC
wholesale,SKU-05840,SHP-0022933,1,0,450,0,450,2025-12-17 12:11:42.000000 UTC
wholesale,SKU-07072,SHP-0013948,3,0,450,0,450,2025-12-17 20:17:05.000000 UTC
wholesale,SKU-05452,SHP-0027028,1,0,450,0,450,2025-12-01 21:11:39.000000 UTC
wholesale,SKU-07072,SHP-0029755,3,0,450,0,450,2025-12-15 01:35:37.000000 UTC
wholesale,SKU-08411,SHP-0003342,1,0,450,0,450,2024-08-08 11:15:30.000000 UTC
wholesale,SKU-07252,SHP-0001306,1,0,450,0,450,2026-05-07 07:22:46.000000 UTC
wholesale,SKU-09575,SHP-0016951,3,0,450,0,450,2025-03-18 20:58:50.000000 UTC
wholesale,SKU-03146,SHP-0016551,1,0,450,0,450,2024-12-20 09:46:16.000000 UTC
wholesale,SKU-02918,SHP-0021507,1,0,450,0,450,2025-03-04 18:48:12.000000 UTC
wholesale,SKU-02918,SHP-0024299,1,0,450,0,450,2024-11-25 04:32:57.000000 UTC
wholesale,SKU-05840,SHP-0003978,1,0,450,0,450,2024-11-25 21:44:00.000000 UTC
wholesale,SKU-05840,SHP-0006575,1,0,450,0,450,2025-08-15 11:26:20.000000 UTC
wholesale,SKU-06998,SHP-0019780,3,0,450,0,450,2024-11-24 02:58:07.000000 UTC
wholesale,SKU-05840,SHP-0022441,1,0,450,0,450,2025-07-09 08:47:25.000000 UTC
wholesale,SKU-03146,SHP-0025390,1,0,450,0,450,2025-07-09 19:14:57.000000 UTC
wholesale,SKU-99561,SHP-0008812,1,0,450,0,450,2024-10-04 16:59:28.000000 UTC
wholesale,SKU-03564,SHP-0010315,1,0,450,0,450,2026-04-03 13:11:20.000000 UTC
wholesale,SKU-03146,SHP-0027613,1,0,450,0,450,2026-02-25 14:16:21.000000 UTC
wholesale,SKU-05840,SHP-0028583,1,0,450,0,450,2024-08-05 01:01:53.000000 UTC
wholesale,SKU-05840,SHP-0010132,1,0,450,0,450,2024-12-31 10:08:37.000000 UTC
wholesale,SKU-02918,SHP-0021645,1,0,450,0,450,2025-10-03 06:16:12.000000 UTC
wholesale,SKU-06666,SHP-0019378,1,0,450,0,450,2025-12-30 11:01:39.000000 UTC
wholesale,SKU-07252,SHP-0004422,1,0,450,0,450,2024-09-26 09:30:26.000000 UTC
wholesale,SKU-06666,SHP-0003738,1,0,450,0,450,2024-10-06 06:28:47.000000 UTC
wholesale,SKU-09085,SHP-0015444,1,0,450,0,450,2026-02-23 07:09:09.000000 UTC
wholesale,SKU-05452,SHP-0010392,1,0,450,0,450,2025-05-31 02:22:58.000000 UTC
wholesale,SKU-09085,SHP-0001232,1,0,450,0,450,2025-05-31 19:52:53.000000 UTC
wholesale,SKU-07072,SHP-0009729,3,0,450,0,450,2025-05-31 22:31:04.000000 UTC
wholesale,SKU-03564,SHP-0001182,1,0,450,0,450,2025-11-27 06:41:12.000000 UTC
wholesale,SKU-91751,SHP-0027998,1,0,450,0,450,2025-08-01 15:01:58.000000 UTC
wholesale,SKU-07252,SHP-0005584,1,0,450,0,450,2025-04-13 02:51:43.000000 UTC
wholesale,SKU-05840,SHP-0017965,1,0,450,0,450,2025-08-29 14:50:52.000000 UTC
wholesale,SKU-08411,SHP-0017602,1,0,450,0,450,2025-08-29 22:22:30.000000 UTC
wholesale,SKU-05840,SHP-0011185,1,0,450,0,450,2025-03-07 18:16:01.000000 UTC
wholesale,SKU-06666,SHP-0018236,1,0,450,0,450,2025-01-30 21:31:12.000000 UTC
wholesale,SKU-07252,SHP-0002695,1,0,450,0,450,2025-11-10 16:49:32.000000 UTC
wholesale,SKU-08411,SHP-0003968,1,0,450,0,450,2025-08-16 04:55:12.000000 UTC
wholesale,SKU-07252,SHP-0015674,1,0,450,0,450,2024-08-18 10:36:10.000000 UTC
wholesale,SKU-09085,SHP-0024640,1,1,450,0,450,2024-11-10 23:22:05.000000 UTC
wholesale,SKU-03146,SHP-0028325,1,0,450,0,450,2026-03-08 22:35:51.000000 UTC
wholesale,SKU-07436,SHP-0008453,3,0,450,0,450,2025-09-01 18:58:35.000000 UTC
wholesale,SKU-06666,SHP-0002782,1,0,450,0,450,2025-10-18 15:15:25.000000 UTC
wholesale,SKU-07252,SHP-0013020,1,0,450,0,450,2025-08-02 14:59:26.000000 UTC
wholesale,SKU-05840,SHP-0005370,1,0,450,0,450,2025-08-02 22:43:04.000000 UTC
wholesale,SKU-03146,SHP-0023745,1,0,450,0,450,2024-09-25 20:44:35.000000 UTC
wholesale,SKU-05452,SHP-0023427,1,0,450,0,450,2025-11-01 07:29:24.000000 UTC
wholesale,SKU-03564,SHP-0001715,1,0,450,0,450,2025-10-06 08:32:22.000000 UTC
wholesale,SKU-03146,SHP-0006234,1,0,450,0,450,2025-10-06 10:17:13.000000 UTC
wholesale,SKU-09085,SHP-0013134,1,0,450,0,450,2024-09-11 12:23:08.000000 UTC
wholesale,SKU-05840,SHP-0000186,1,0,450,0,450,2025-12-22 00:13:48.000000 UTC
wholesale,SKU-05840,SHP-0029206,1,0,450,0,450,2026-05-03 19:22:22.000000 UTC
wholesale,SKU-06666,SHP-0015603,1,0,450,0,450,2025-12-23 04:43:22.000000 UTC
wholesale,SKU-03564,SHP-0024899,1,0,450,0,450,2025-11-23 11:13:58.000000 UTC
wholesale,SKU-08411,SHP-0022461,1,0,450,0,450,2026-05-17 22:55:00.000000 UTC
wholesale,SKU-08411,SHP-0028224,1,0,450,0,450,2024-10-29 12:36:44.000000 UTC
wholesale,SKU-01387,SHP-0013100,3,0,450,0,450,2025-10-09 22:00:45.000000 UTC
wholesale,SKU-03146,SHP-0007376,1,0,450,0,450,2025-09-15 01:54:16.000000 UTC
wholesale,SKU-06666,SHP-0018437,1,0,450,0,450,2025-10-02 18:33:25.000000 UTC
wholesale,SKU-02918,SHP-0007541,1,0,450,0,450,2025-10-02 23:23:51.000000 UTC
wholesale,SKU-05452,SHP-0028645,1,0,450,0,450,2026-05-04 00:39:03.000000 UTC
wholesale,SKU-06666,SHP-0024866,1,0,450,0,450,2025-08-04 11:34:04.000000 UTC
wholesale,SKU-05452,SHP-0020557,1,0,450,0,450,2025-08-04 18:36:43.000000 UTC
wholesale,SKU-08411,SHP-0026920,1,0,450,0,450,2026-05-18 19:50:54.000000 UTC
wholesale,SKU-07252,SHP-0007989,1,0,450,0,450,2026-05-18 23:31:10.000000 UTC
wholesale,SKU-05840,SHP-0025640,1,0,450,0,450,2026-04-08 14:07:17.000000 UTC
wholesale,SKU-02918,SHP-0001824,1,0,450,0,450,2026-05-01 04:56:55.000000 UTC
wholesale,SKU-09085,SHP-0004878,1,0,450,0,450,2026-01-14 20:11:07.000000 UTC
wholesale,SKU-02918,SHP-0019425,1,0,450,0,450,2025-03-09 13:16:05.000000 UTC
wholesale,SKU-08411,SHP-0020330,1,0,450,0,450,2024-10-01 07:01:26.000000 UTC
wholesale,SKU-93963,SHP-0022832,1,1,450,0,450,2025-05-21 15:03:58.000000 UTC
wholesale,SKU-03564,SHP-0006914,1,0,450,0,450,2025-05-21 23:43:59.000000 UTC
wholesale,SKU-03146,SHP-0023769,1,0,450,0,450,2026-05-16 07:42:23.000000 UTC
wholesale,SKU-09085,SHP-0029144,1,0,450,0,450,2024-08-14 18:01:49.000000 UTC
wholesale,SKU-05840,SHP-0025420,1,0,450,0,450,2024-11-22 15:04:39.000000 UTC
wholesale,SKU-07252,SHP-0014876,1,0,450,0,450,2024-11-22 22:34:04.000000 UTC
wholesale,SKU-08411,SHP-0029996,1,0,450,0,450,2025-08-06 04:40:37.000000 UTC
wholesale,SKU-02918,SHP-0024395,1,0,450,0,450,2025-08-06 19:47:41.000000 UTC
wholesale,SKU-08411,SHP-0000375,1,0,450,0,450,2025-06-30 09:22:42.000000 UTC
wholesale,SKU-05008,SHP-0012263,3,0,450,0,450,2025-12-20 19:06:48.000000 UTC
wholesale,SKU-09085,SHP-0007687,1,0,450,0,450,2025-12-21 00:20:23.000000 UTC
wholesale,SKU-02918,SHP-0015016,1,0,450,0,450,2025-12-21 00:47:18.000000 UTC
wholesale,SKU-05452,SHP-0012518,1,0,450,0,450,2025-12-21 07:46:14.000000 UTC
wholesale,SKU-06666,SHP-0028206,1,1,450,0,450,2025-04-17 21:00:37.000000 UTC
wholesale,SKU-08411,SHP-0006131,1,0,450,0,450,2025-09-12 05:59:36.000000 UTC
retail,SKU-09878,SHP-0026436,2,0,440,92.4,347.6,2026-03-10 06:21:53.000000 UTC
retail,SKU-02243,SHP-0010705,2,0,440,92.4,347.6,2025-09-30 11:32:36.000000 UTC
online,SKU-04270,SHP-0012731,2,1,440,92.4,347.6,2025-10-24 11:19:45.000000 UTC
retail,SKU-04270,SHP-9656330,2,0,440,92.4,347.6,2025-10-24 15:53:38.000000 UTC
online,SKU-07922,SHP-0009823,2,0,440,92.4,347.6,2024-10-10 04:19:54.000000 UTC
online,SKU-02243,SHP-0009637,2,0,440,92.4,347.6,2026-02-04 00:32:54.000000 UTC
online,SKU-08397,SHP-0013596,2,2,440,92.4,347.6,2026-02-05 20:30:40.000000 UTC
online,SKU-06583,SHP-0027310,2,2,440,92.4,347.6,2024-10-12 19:32:08.000000 UTC
retail,SKU-04641,SHP-0013343,2,0,440,92.4,347.6,2025-08-23 07:30:46.000000 UTC
online,SKU-06583,SHP-0007981,2,2,440,92.4,347.6,2025-10-22 16:26:45.000000 UTC
online,SKU-06386,SHP-0014829,2,0,440,92.4,347.6,2025-03-12 18:54:38.000000 UTC
online,SKU-04812,SHP-0014888,2,0,440,92.4,347.6,2025-10-10 07:25:16.000000 UTC
online,SKU-05506,SHP-0026269,2,0,440,92.4,347.6,2025-03-26 16:46:41.000000 UTC
online,SKU-04270,SHP-0000280,2,0,440,92.4,347.6,2026-02-16 19:27:35.000000 UTC
online,SKU-04812,SHP-0023550,2,0,440,92.4,347.6,2025-07-17 09:49:16.000000 UTC
retail,SKU-04641,SHP-0003314,2,2,440,92.4,347.6,2025-04-30 11:15:38.000000 UTC
retail,SKU-04270,SHP-0010131,2,0,440,92.4,347.6,2025-04-30 17:38:51.000000 UTC
online,SKU-02243,SHP-0013132,2,0,440,92.4,347.6,2026-03-22 10:40:48.000000 UTC
online,SKU-05506,SHP-0015396,2,0,440,92.4,347.6,2024-06-05 03:41:27.000000 UTC
online,SKU-08397,SHP-0009188,2,2,440,92.4,347.6,2025-10-23 17:59:17.000000 UTC
retail,SKU-08397,SHP-0007011,2,0,440,92.4,347.6,2025-03-13 14:54:15.000000 UTC
retail,SKU-04270,SHP-0005463,2,0,440,92.4,347.6,2025-03-13 22:49:59.000000 UTC
online,SKU-02243,SHP-0021629,2,0,440,92.4,347.6,2026-03-21 08:02:47.000000 UTC
online,SKU-06386,SHP-0011459,2,1,440,92.4,347.6,2025-07-01 10:16:42.000000 UTC
online,SKU-08397,SHP-0016024,2,0,440,92.4,347.6,2024-10-25 17:00:32.000000 UTC
online,SKU-05506,SHP-0017076,2,0,440,92.4,347.6,2025-06-07 05:20:07.000000 UTC
